algorithm;computer;mode;filename;run_number;internal_time;external_time;external_memory;opt;
pyasukpt;notebook;parallel;hi_n20000-6-s398797429c8780715.ukp;1;10.70333;10.73;17096;1727442377;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;1;435.32662;435.40;46884;4387033;
pyasukpt;notebook;parallel;hi_n20000-20-s742053853c66621104.ukp;1;19.76666;19.81;97856;13421598642;
pyasukpt;notebook;parallel;hi_n10000-23-s605460062c54812232.ukp;2;7.05666;7.06;26464;5528611140;
pyasukpt;notebook;parallel;saw_n50000wmin10000-15-s274936000c647396.ukp;1;14.75666;14.79;22308;647459;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-3-s603562343c1357401.ukp;2;35.64666;35.66;21712;1693656;
pyasukpt;notebook;parallel;hi_n20000-35-s889293313c63466318.ukp;1;5.30667;5.34;48676;12761164425;
pyasukpt;notebook;parallel;saw_n100000wmin10000-8-s400869978c1825758.ukp;1;27.19666;27.25;36052;1826485;
pyasukpt;notebook;parallel;ss2_wmin50000wmax1000000n20000-0-s827183242c7587102.ukp;1;0.02000;0.04;8448;7587102;
pyasukpt;notebook;parallel;hi_n50000-16-s221755733c4342551.ukp;2;57.31333;57.33;36336;2082282105;
pyasukpt;notebook;parallel;ss2_wmin1000wmax500000n10000-0-s827183242c7053974.ukp;1;0.00333;0.03;6272;7053974;
pyasukpt;notebook;parallel;hi_n5000-18-s575639252c2452692.ukp;1;0.23333;0.24;7892;127509629;
pyasukpt;notebook;parallel;saw_n50000wmin5000-5-s52325605c394630.ukp;1;16.11333;16.14;29340;394706;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-5-s999292130c1082699.ukp;2;529.29995;529.36;45544;3208928;
pyasukpt;notebook;parallel;saw_n50000wmin5000-20-s726804303c380063.ukp;1;0.03000;0.06;12236;380366;
pyasukpt;notebook;parallel;hi_n20000-24-s320356631c99252240.ukp;1;1.03333;1.04;21640;19994225459;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-2-s463795034c1376516.ukp;3;25.24000;25.26;22216;1765896;
pyasukpt;notebook;parallel;hi_n5000-10-s199607488c6746697.ukp;1;0.61333;0.63;14288;350532596;
pyasukpt;notebook;parallel;saw_n50000wmin10000-13-s664283699c1044103.ukp;3;5.92000;5.93;17680;1044621;
pyasukpt;notebook;parallel;hi_n5000-22-s434860255c760592.ukp;3;1.08667;1.09;9276;38292306;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-3-s603562343c1357468.ukp;1;460.11329;460.21;58528;4091479;
pyasukpt;notebook;parallel;hi_n50000-19-s808826180c41622293.ukp;3;200.78665;200.83;134184;20785081086;
pyasukpt;notebook;parallel;hi_n10000-19-s808826180c61166829.ukp;1;3.81667;3.84;34988;6178122360;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-3-s603562343c1262362.ukp;1;50.06666;50.09;23516;1605500;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-19-s618866736c1596239.ukp;1;18.57333;18.60;17024;1998608;
pyasukpt;notebook;parallel;hi_n20000-12-s420935988c55461121.ukp;4;1.68000;1.69;19372;11166156062;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-19-s618866736c1395411.ukp;2;432.09996;432.16;46680;4170261;
pyasukpt;notebook;parallel;hi_n50000-26-s90924128c31212485.ukp;1;42.21333;42.25;96524;15594578869;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-11-s577782098c1718268.ukp;2;23.49000;23.51;20228;5192016;
pyasukpt;notebook;parallel;hi_n50000-34-s467641010c41676479.ukp;1;14.93667;14.98;31240;20924040526;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;1;86.40666;86.45;27976;4420307;
pyasukpt;notebook;parallel;hi_n50000-47-s442730424c21809652.ukp;1;102.44999;102.51;57432;10840411791;
pyasukpt;notebook;parallel;hi_n10000-14-s318339058c72410003.ukp;1;0.01000;0.03;14396;7336849032;
pyasukpt;notebook;parallel;hi_n50000-9-s915258292c88886832.ukp;2;80.16666;80.22;209896;44528626130;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-1-s720843886c1669722.ukp;2;8.97000;8.98;16172;2096592;
pyasukpt;notebook;parallel;hi_n20000-31-s410031365c69379204.ukp;1;6.72333;6.75;50968;13949599481;
pyasukpt;notebook;parallel;saw_n50000wmin5000-39-s729180851c816843.ukp;2;2.22667;2.24;14700;817167;
pyasukpt;notebook;parallel;saw_n10000wmin10000-3-s952877847c788966.ukp;1;3.30667;3.33;19472;789198;
pyasukpt;notebook;parallel;saw_n50000wmin10000-0-s985850175c337971.ukp;2;37.55333;37.57;27580;338002;
pyasukpt;notebook;parallel;sc_a-5n5000wmin15000-1-c322555.ukp;1;17.67666;17.70;17512;322470;
pyasukpt;notebook;parallel;hi_n10000-11-s895832870c87027021.ukp;3;3.64667;3.66;92340;8799433767;
pyasukpt;notebook;parallel;ss2_wmin100000wmax1000000n10000-0-s827183242c8590109.ukp;2;1.94333;1.95;13140;8590109;
pyasukpt;notebook;parallel;hi_n50000-0-s731232778c74736455.ukp;1;7.15000;7.20;56816;37498418848;
pyasukpt;notebook;parallel;saw_n10000wmin10000-11-s727046990c854766.ukp;1;3.78000;3.82;21916;854849;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-6-s351997719c1411906.ukp;1;0.03667;0.05;8924;1828906;
pyasukpt;notebook;parallel;ss2_wmin10000wmax500000n50000-0-s827183242c6712851.ukp;1;0.01667;0.05;11956;6712851;
pyasukpt;notebook;parallel;hi_n5000-34-s467641010c7638994.ukp;2;1.40000;1.40;21148;396778261;
pyasukpt;notebook;parallel;saw_n50000wmin5000-34-s855474452c407194.ukp;3;2.42667;2.44;14540;407436;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-9-s684448574c1772748.ukp;1;19.78666;19.82;21908;5370245;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-17-s414892754c1268196.ukp;1;514.27328;514.34;51280;3788329;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-6-s351997719c1737764.ukp;1;80.67666;80.71;34804;5257172;
pyasukpt;notebook;parallel;ss2_wmin100000wmax500000n50000-0-s827183242c9460010.ukp;1;91.97333;92.03;32688;9460010;
pyasukpt;notebook;parallel;saw_n50000wmin5000-38-s662538967c515424.ukp;1;0.14667;0.18;13676;515732;
pyasukpt;notebook;parallel;hi_n20000-20-s742053853c66621104.ukp;2;21.55000;21.57;97832;13421598642;
pyasukpt;notebook;parallel;hi_n5000-34-s467641010c7638994.ukp;3;1.36000;1.37;21104;396778261;
pyasukpt;notebook;parallel;hi_n10000-8-s67683560c34964751.ukp;1;1.59333;1.61;12276;3524932327;
pyasukpt;notebook;parallel;hi_n50000-8-s67683560c5172209.ukp;1;1.27000;1.31;14740;2577374085;
pyasukpt;notebook;parallel;hi_n10000-21-s669712253c96279181.ukp;1;3.12000;3.15;136592;9748536169;
pyasukpt;notebook;parallel;sc_a-5n10000wmin110000-0-c3949309.ukp;1;12.21000;12.24;17000;3949144;
pyasukpt;notebook;parallel;sc_a5n5000wmin50000-1-c372017.ukp;1;10.86333;10.90;16380;372052;
pyasukpt;notebook;parallel;ss2_wmin50000wmax1000000n100000-0-s827183242c9151889.ukp;1;0.05667;0.09;20380;9151889;
pyasukpt;notebook;parallel;saw_n50000wmin5000-45-s331530426c529431.ukp;1;11.14667;11.16;22072;529640;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-10-s260379653c1879272.ukp;1;34.95000;34.99;23836;5659819;
pyasukpt;notebook;parallel;hi_n10000-20-s742053853c73621875.ukp;1;0.10000;0.12;15916;7459728706;
pyasukpt;notebook;parallel;hi_n5000-0-s731232778c5052835.ukp;2;2.32333;2.33;16084;263175571;
pyasukpt;notebook;parallel;hi_n50000-31-s410031365c5184644.ukp;1;0.81667;0.84;14704;2586142610;
pyasukpt;notebook;parallel;saw_n50000wmin5000-29-s865843378c1049981.ukp;2;17.29000;17.31;29440;1050815;
pyasukpt;notebook;parallel;hi_n50000-33-s126192256c89138604.ukp;1;385.17996;385.25;132404;44752603881;
pyasukpt;notebook;parallel;ss2_wmin1000wmax500000n50000-0-s827183242c5970156.ukp;1;0.01333;0.05;11932;5970156;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-1-s720843886c1669722.ukp;3;9.37333;9.38;16176;2096592;
pyasukpt;notebook;parallel;saw_n50000wmin10000-2-s272488647c812838.ukp;2;2.40000;2.41;14260;813080;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-0-s155213243c1921419.ukp;1;37.37333;37.42;23984;5785685;
pyasukpt;notebook;parallel;hi_n50000-26-s90924128c31212485.ukp;2;38.67000;38.69;96528;15594578869;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-17-s414892754c1268196.ukp;2;480.71995;480.81;51528;3788329;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-13-s273864349c1970782.ukp;2;7.62667;7.64;17476;5989405;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-18-s364656855c1288769.ukp;1;22.82333;22.85;19984;1640815;
pyasukpt;notebook;parallel;hi_n10000-21-s669712253c96279181.ukp;2;3.01333;3.05;136716;9748536169;
pyasukpt;notebook;parallel;saw_n100000wmin10000-18-s152335818c5364756.ukp;1;31.69333;31.74;43920;5366899;
pyasukpt;notebook;parallel;hi_n20000-18-s575639252c60094940.ukp;1;0.01000;0.05;13916;12111929286;
pyasukpt;notebook;parallel;hi_n20000-3-s300958364c56418527.ukp;1;6.68333;6.71;69980;11348585540;
pyasukpt;notebook;parallel;saw_n50000wmin5000-32-s319056149c543542.ukp;1;7.14667;7.18;19748;544081;
pyasukpt;notebook;parallel;ss2_wmin5000wmax1000000n50000-0-s827183242c8321795.ukp;1;0.01667;0.06;11928;8321795;
pyasukpt;notebook;parallel;hi_n50000-7-s586106970c24692675.ukp;2;72.43666;72.48;75296;12397481623;
pyasukpt;notebook;parallel;hi_n5000-35-s889293313c3962519.ukp;2;0.79000;0.79;11052;205270069;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-5-s999292130c1450970.ukp;1;0.02667;0.04;8016;1814060;
pyasukpt;notebook;parallel;hi_n20000-23-s605460062c74433867.ukp;2;11.44333;11.46;55252;14969284591;
pyasukpt;notebook;parallel;hi_n10000-10-s199607488c69682757.ukp;1;0.02333;0.09;14872;7059536142;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-12-s774727805c1128316.ukp;1;33.67000;33.69;21412;1438367;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-7-s451986827c1874407.ukp;1;14.48000;14.50;18420;2366407;
pyasukpt;notebook;parallel;hi_n20000-4-s182130978c46428515.ukp;2;0.35667;0.36;14320;9352352494;
pyasukpt;notebook;parallel;hi_n5000-1-s594914841c3897377.ukp;2;0.04667;0.05;6680;202828256;
pyasukpt;notebook;parallel;hi_n50000-4-s182130978c27011999.ukp;1;0.15333;0.20;17888;13560062880;
pyasukpt;notebook;parallel;saw_n50000wmin5000-20-s726804303c380063.ukp;2;0.03000;0.04;12116;380366;
pyasukpt;notebook;parallel;hi_n10000-36-s442208726c59442236.ukp;3;0.01333;0.02;13616;6022409912;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-13-s273864349c1640559.ukp;1;12.27000;12.29;17300;2106506;
pyasukpt;notebook;parallel;hi_n50000-39-s713413380c36882487.ukp;1;82.54999;82.61;128812;18514969231;
pyasukpt;notebook;parallel;hi_n20000-45-s19378828c13553251.ukp;1;16.48333;16.51;23880;2684674990;
pyasukpt;notebook;parallel;hi_n10000-20-s742053853c73621875.ukp;2;0.09667;0.10;14308;7459728706;
pyasukpt;notebook;parallel;hi_n50000-28-s882501307c87480129.ukp;1;250.57664;250.62;175424;43920477533;
pyasukpt;notebook;parallel;ss2_wmin5000wmax500000n50000-0-s827183242c8053326.ukp;2;0.02000;0.03;11940;8053326;
pyasukpt;notebook;parallel;saw_n50000wmin5000-10-s611338258c832462.ukp;2;2.91667;2.94;15876;833125;
pyasukpt;notebook;parallel;saw_n50000wmin5000-3-s952877847c349670.ukp;2;11.06667;11.08;22100;349876;
pyasukpt;notebook;parallel;hi_n10000-6-s398797429c16372434.ukp;1;3.01667;3.05;14184;1637020521;
pyasukpt;notebook;parallel;saw_n50000wmin5000-13-s664283699c547316.ukp;1;2.47333;2.51;14632;547860;
pyasukpt;notebook;parallel;hi_n50000-48-s888315654c8772196.ukp;1;446.00662;446.08;68932;4270754880;
pyasukpt;notebook;parallel;saw_n50000wmin5000-41-s415311238c255038.ukp;1;0.02667;0.07;12104;255241;
pyasukpt;notebook;parallel;hi_n10000-36-s442208726c59442236.ukp;4;0.01000;0.02;13492;6022409912;
pyasukpt;notebook;parallel;hi_n50000-13-s204947608c65982738.ukp;1;28.14333;28.18;112420;33057911470;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;2;304.06664;304.11;43556;4560690;
pyasukpt;notebook;parallel;hi_n50000-1-s594914841c53791268.ukp;2;194.54331;194.57;139516;27006171766;
pyasukpt;notebook;parallel;hi_n5000-23-s605460062c1320121.ukp;2;0.18667;0.19;8176;68471306;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-12-s774727805c1448211.ukp;1;33.42666;33.46;18844;1814348;
pyasukpt;notebook;parallel;hi_n50000-3-s300958364c58496380.ukp;2;17.81333;17.85;83880;29309834327;
pyasukpt;notebook;parallel;hi_n5000-16-s221755733c3795391.ukp;1;0.01333;0.03;8036;197618221;
pyasukpt;notebook;parallel;hi_n20000-37-s252959003c48079947.ukp;3;5.34333;5.36;37668;9659733607;
pyasukpt;notebook;parallel;hi_n10000-34-s467641010c48504579.ukp;1;3.18333;3.21;27392;4894056115;
pyasukpt;notebook;parallel;hi_n20000-20-s742053853c66621104.ukp;3;22.87000;22.88;97852;13421598642;
pyasukpt;notebook;parallel;hi_n50000-32-s674362184c38630208.ukp;1;131.99332;132.05;108040;19283787034;
pyasukpt;notebook;parallel;saw_n50000wmin10000-5-s52325605c428425.ukp;1;21.64333;21.68;21416;428466;
pyasukpt;notebook;parallel;hi_n10000-18-s575639252c63036883.ukp;1;5.50000;5.53;38092;6363488798;
pyasukpt;notebook;parallel;saw_n50000wmin10000-13-s664283699c1044103.ukp;4;6.08667;6.10;17720;1044621;
pyasukpt;notebook;parallel;saw_n50000wmin5000-0-s985850175c1032306.ukp;2;3.48000;3.50;15816;1032511;
pyasukpt;notebook;parallel;saw_n50000wmin10000-3-s952877847c680785.ukp;1;0.18000;0.21;14824;680988;
pyasukpt;notebook;parallel;sc_a-5n5000wmin10000-0-c530995.ukp;2;6.34000;6.34;13632;530815;
pyasukpt;notebook;parallel;hi_n50000-18-s575639252c15725846.ukp;1;184.93665;184.99;62588;7776472563;
pyasukpt;notebook;parallel;hi_n5000-49-s147981886c5197266.ukp;2;1.78333;1.78;21172;270536097;
pyasukpt;notebook;parallel;saw_n100000wmin10000-6-s749783978c6284475.ukp;1;7.63667;7.69;30540;6286985;
pyasukpt;notebook;parallel;saw_n50000wmin5000-26-s893962632c629772.ukp;1;11.08333;11.12;22140;630146;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-11-s577782098c1816375.ukp;1;0.89333;0.91;10112;2341478;
pyasukpt;notebook;parallel;hi_n50000-34-s467641010c41676479.ukp;2;14.84333;14.86;31272;20924040526;
pyasukpt;notebook;parallel;hi_n20000-32-s674362184c74104370.ukp;1;0.59333;0.61;17068;14929640648;
pyasukpt;notebook;parallel;hi_n50000-45-s19378828c59507496.ukp;2;22.20333;22.22;106248;29819867539;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-1-s720843886c1817994.ukp;1;3.12333;3.15;12320;2335425;
pyasukpt;notebook;parallel;hi_n20000-21-s669712253c80951944.ukp;1;7.05667;7.08;56488;16314351320;
pyasukpt;notebook;parallel;saw_n50000wmin5000-1-s464585179c370180.ukp;1;0.04333;0.07;12308;370549;
pyasukpt;notebook;parallel;saw_n50000wmin5000-48-s486168028c525828.ukp;1;0.35333;0.38;14296;526246;
pyasukpt;notebook;parallel;saw_n50000wmin5000-15-s274936000c536014.ukp;2;13.80333;13.82;24976;536119;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-17-s414892754c1072316.ukp;3;40.46666;40.48;21616;1369353;
pyasukpt;notebook;parallel;saw_n50000wmin10000-15-s274936000c647396.ukp;2;15.65333;15.67;22256;647459;
pyasukpt;notebook;parallel;hi_n10000-38-s527753500c90683806.ukp;1;2.92000;2.94;30960;9168116810;
pyasukpt;notebook;parallel;hi_n20000-27-s532584774c55453527.ukp;2;3.67333;3.68;19564;11164198706;
pyasukpt;notebook;parallel;saw_n50000wmin5000-9-s840509679c225141.ukp;1;0.02000;0.05;11988;225365;
pyasukpt;notebook;parallel;hi_n20000-0-s731232778c13130598.ukp;1;0.11667;0.13;9516;2646192048;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-10-s260379653c1879272.ukp;2;35.85666;35.88;23876;5659819;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-15-s161344243c1048427.ukp;2;52.17999;52.19;23448;1343116;
pyasukpt;notebook;parallel;hi_n10000-25-s199811851c76710035.ukp;2;5.04000;5.05;28956;7748598782;
pyasukpt;notebook;parallel;saw_n100000wmin10000-1-s464585179c8808515.ukp;1;139.98665;140.06;121656;8812913;
pyasukpt;notebook;parallel;hi_n50000-46-s956143877c64815374.ukp;2;83.28666;83.35;219360;32539616760;
pyasukpt;notebook;parallel;hi_n10000-22-s434860255c92425089.ukp;1;0.97667;1.00;30080;9358930559;
pyasukpt;notebook;parallel;sc_a5n10000wmin50000-0-c8309846.ukp;2;0.00333;0.00;6388;8310676;
pyasukpt;notebook;parallel;hi_n10000-25-s199811851c76710035.ukp;3;4.93333;4.94;28960;7748598782;
pyasukpt;notebook;parallel;hi_n5000-21-s669712253c4156282.ukp;1;0.78333;0.82;13176;215265089;
pyasukpt;notebook;parallel;hi_n10000-35-s889293313c70201258.ukp;1;2.58000;2.60;29480;7098543390;
pyasukpt;notebook;parallel;nsds2_n50000wmin20000-0-s155213243c1921419.ukp;2;43.86000;43.88;24036;5785685;
pyasukpt;notebook;parallel;hi_n10000-13-s204947608c51012814.ukp;1;5.10667;5.13;20480;5149953317;
pyasukpt;notebook;parallel;ss2_wmin10000wmax500000n20000-0-s827183242c7923045.ukp;1;0.01000;0.04;9152;7923045;
pyasukpt;notebook;parallel;saw_n100000wmin10000-18-s152335818c5364756.ukp;2;35.85666;35.90;43948;5366899;
pyasukpt;notebook;parallel;hi_n20000-47-s442730424c7402537.ukp;1;14.12000;14.16;17496;1448123187;
pyasukpt;notebook;parallel;hi_n50000-48-s888315654c8772196.ukp;2;432.95662;433.02;68776;4270754880;
pyasukpt;notebook;parallel;hi_n50000-23-s605460062c35373194.ukp;1;430.33662;430.41;137596;17627884782;
pyasukpt;notebook;parallel;nsds2_n50000wmin50000-2-s463795034c1101005.ukp;1;555.71661;555.81;57136;3259733;
pyasukpt;notebook;parallel;saw_n50000wmin5000-38-s662538967c515424.ukp;2;0.15000;0.16;13680;515732;
pyasukpt;notebook;parallel;saw_n50000wmin5000-19-s778904058c399455.ukp;1;10.00000;10.03;22064;399770;
pyasukpt;notebook;parallel;saw_n50000wmin10000-11-s727046990c678817.ukp;2;22.71000;22.73;22384;678883;
pyasukpt;notebook;parallel;hi_n5000-1-s594914841c3897377.ukp;3;0.04667;0.05;7720;202828256;
pyasukpt;notebook;parallel;hi_n5000-7-s586106970c7129097.ukp;1;0.98667;1.00;18900;371087027;
pyasukpt;notebook;parallel;saw_n10000wmin10000-9-s840509679c389891.ukp;1;3.96667;3.98;21644;390079;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-15-s161344243c1048427.ukp;3;42.27666;42.29;23372;1343116;
pyasukpt;notebook;parallel;ss2_wmin10000wmax1000000n100000-0-s827183242c9661788.ukp;2;0.04333;0.07;20416;9661788;
pyasukpt;notebook;parallel;hi_n50000-13-s204947608c65982738.ukp;2;29.54333;29.57;112396;33057911470;
pyasukpt;notebook;parallel;hi_n5000-2-s324673955c9445422.ukp;1;1.33667;1.37;21620;491389563;
pyasukpt;notebook;parallel;hi_n10000-22-s434860255c92425089.ukp;2;0.96667;0.97;31188;9358930559;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-1-s720843886c1669722.ukp;4;9.40667;9.41;16236;2096592;
pyasukpt;notebook;parallel;hi_n5000-2-s324673955c9445422.ukp;2;1.34333;1.35;21588;491389563;
pyasukpt;notebook;parallel;saw_n50000wmin5000-1-s464585179c370180.ukp;2;0.04333;0.05;12340;370549;
pyasukpt;notebook;parallel;saw_n50000wmin5000-13-s664283699c547316.ukp;2;2.52000;2.53;14548;547860;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-1-s720843886c1817994.ukp;2;3.12333;3.13;12320;2335425;
pyasukpt;notebook;parallel;hi_n20000-30-s418727292c82162365.ukp;1;28.54666;28.59;150844;16509134386;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-8-s855531081c1974905.ukp;1;2.80667;2.89;14388;2496031;
pyasukpt;notebook;parallel;nsds2_n20000wmin20000-13-s273864349c1072686.ukp;1;13.92333;13.96;17428;1346014;
pyasukpt;notebook;parallel;hi_n50000-26-s90924128c31212485.ukp;3;40.39333;40.41;96472;15594578869;
pyasukpt;notebook;parallel;hi_n20000-13-s204947608c77271005.ukp;1;12.58667;12.62;81088;15535724455;
pyasukpt;notebook;parallel;ss2_wmin1000wmax1000000n100000-0-s827183242c7949644.ukp;1;0.04333;0.08;20364;7949644;
pyasukpt;notebook;parallel;hi_n20000-17-s994385767c39687653.ukp;1;14.24667;14.28;40728;7954211035;
pyasukpt;notebook;parallel;saw_n50000wmin5000-41-s415311238c255038.ukp;2;0.03000;0.04;12212;255241;
pyasukpt;notebook;parallel;saw_n50000wmin5000-26-s893962632c629772.ukp;2;11.18667;11.20;22072;630146;
pyasukpt;notebook;parallel;sc_a5n10000wmin10000-1-c8848039.ukp;2;0.00333;0.00;6324;8852459;
pyasukpt;notebook;parallel;hi_n5000-25-s199811851c295352.ukp;1;0.22000;0.23;8180;14841895;
pyasukpt;notebook;parallel;ss2_wmin50000wmax500000n20000-0-s827183242c9608074.ukp;1;0.00667;0.03;8580;9608074;
pyasukpt;notebook;parallel;saw_n50000wmin10000-4-s697219038c478818.ukp;1;19.36333;19.38;22312;479005;
pyasukpt;notebook;parallel;hi_n10000-39-s713413380c48918775.ukp;1;5.45333;5.49;33180;4933046995;
pyasukpt;notebook;parallel;saw_n10000wmin10000-12-s1910782c979698.ukp;1;4.14000;4.16;21556;979987;
pyasukpt;notebook;parallel;hi_n10000-37-s252959003c73320246.ukp;1;2.90333;2.93;23160;7415260420;
pyasukpt;notebook;parallel;sc_a-5n10000wmin10000-0-c6597874.ukp;1;0.00333;0.02;6308;6596224;
pyasukpt;notebook;parallel;saw_n100000wmin10000-4-s697219038c8578893.ukp;1;81.10333;81.16;85312;8582319;
pyasukpt;notebook;parallel;ss2_wmin5000wmax500000n10000-0-s827183242c5167895.ukp;1;0.00333;0.02;6388;5167895;
pyasukpt;notebook;parallel;ss2_wmin1000wmax1000000n10000-0-s827183242c7523725.ukp;1;0.00333;0.01;7424;7523725;
pyasukpt;notebook;parallel;hi_n5000-5-s554525798c945504.ukp;1;0.47333;0.49;9172;48262821;
pyasukpt;notebook;parallel;hi_n10000-10-s199607488c69682757.ukp;2;0.02333;0.02;14860;7059536142;
pyasukpt;notebook;parallel;saw_n50000wmin10000-4-s697219038c478818.ukp;2;21.69666;21.72;22360;479005;
pyasukpt;notebook;parallel;hi_n5000-38-s527753500c6354493.ukp;1;1.16333;1.17;13208;330815624;
pyasukpt;notebook;parallel;hi_n5000-1-s594914841c3897377.ukp;4;0.05000;0.05;6792;202828256;
pyasukpt;notebook;parallel;sc_a-5n5000wmin10000-1-c604335.ukp;1;10.22000;10.25;16088;604130;
pyasukpt;notebook;parallel;hi_n50000-11-s895832870c37192439.ukp;2;173.70332;173.75;136072;18555608519;
pyasukpt;notebook;parallel;saw_n100000wmin10000-15-s274936000c2654477.ukp;1;8.16000;8.22;24852;2654741;
pyasukpt;notebook;parallel;sc_a5n5000wmin15000-1-c445950.ukp;2;7.49667;7.50;14896;446095;
pyasukpt;notebook;parallel;saw_n100000wmin10000-5-s52325605c2889948.ukp;1;187.95998;188.06;126172;2890234;
pyasukpt;notebook;parallel;saw_n100000wmin10000-13-s664283699c7633902.ukp;2;0.07333;0.10;21352;7637715;
pyasukpt;notebook;parallel;hi_n10000-49-s147981886c59878474.ukp;1;4.91000;4.94;37948;6043628204;
pyasukpt;notebook;parallel;ss2_wmin5000wmax500000n100000-0-s827183242c6193291.ukp;1;0.04000;0.08;20416;6193291;
pyasukpt;notebook;parallel;nsds2_n20000wmin50000-19-s618866736c1081259.ukp;1;26.35000;26.38;18972;1375802;
pyasukpt;notebook;parallel;hi_n10000-36-s442208726c59442236.ukp;5;0.01333;0.02;12056;6022409912;
pyasukpt;notebook;parallel;saw_n100000wmin10000-18-s152335818c5364756.ukp;3;34.07333;34.10;43952;5366899;
