algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
fmtu2_desktop_uc5;saw_n50000wmin5000-32-s319056149c543542.ukp;1;;999.00;3320;;
fmtu2_desktop_uc5;ss2_wmin5000wmax1000000n50000-0-s827183242c8321795.ukp;1;;999.00;3240;;
cpp-mtu1_desktop_uc5;sc_a-5n10000wmin110000-0-c3949309.ukp;1;0.00118521;0.04;3808;3949144;
cpp-mtu1_desktop_uc5;saw_n100000wmin10000-18-s152335818c5364756.ukp;1;6.80197;7.10;8692;5366899;
cpp-mtu2_desktop_uc5;nsds2_n50000wmin50000-4-s135458708c1790901.ukp;1;0.984109;1.10;6036;5426893;
fmtu1_desktop_uc5;nsds2_n20000wmin20000-19-s618866736c1596239.ukp;1;0.620000005;0.69;3796;1998608;
fmtu2_desktop_uc5;saw_n50000wmin10000-10-s611338258c436580.ukp;1;813.239013672;813.39;5544;436750;
fmtu1_desktop_uc5;hi_n10000-37-s252959003c73320246.ukp;1;;999.00;3368;;
cpp-mtu2_desktop_uc5;nsds2_n20000wmin20000-19-s618866736c1596239.ukp;1;2.21204;2.26;4584;1998608;
cpp-mtu1_desktop_uc5;hi_n20000-17-s994385767c39687653.ukp;1;;999.00;4432;;
fmtu2_desktop_uc5;saw_n100000wmin10000-16-s98298363c8441164.ukp;1;34.865001678;35.18;8788;8444538;
cpp-mtu1_desktop_uc5;saw_n50000wmin10000-17-s754775117c325367.ukp;1;0.111935;0.26;5800;325462;
fmtu2_desktop_uc5;ss2_wmin1000wmax500000n100000-0-s827183242c7620920.ukp;1;0.013000000;0.32;6468;7620920;
cpp-mtu1_desktop_uc5;hi_n50000-3-s300958364c58496380.ukp;1;;999.00;5920;;
cpp-mtu2_desktop_uc5;saw_n50000wmin5000-38-s662538967c515424.ukp;1;0.00304648;0.15;4828;515732;
cpp-mtu2_desktop_uc5;hi_n20000-23-s605460062c74433867.ukp;1;;999.00;3884;;
fmtu1_desktop_uc5;hi_n20000-9-s915258292c11465474.ukp;1;;999.00;3312;;
cpp-mtu1_desktop_uc5;saw_n50000wmin10000-5-s52325605c428425.ukp;1;0.474517;0.62;5828;428466;
fmtu2_desktop_uc5;hi_n10000-32-s674362184c8388832.ukp;1;;999.00;3260;;
fmtu2_desktop_uc5;sc_a-5n5000wmin10000-1-c604335.ukp;1;;999.00;3268;;
cpp-mtu2_desktop_uc5;hi_n5000-46-s956143877c3579055.ukp;1;;999.00;3448;;
fmtu1_desktop_uc5;saw_n50000wmin5000-34-s855474452c407194.ukp;1;0.116999999;0.30;5760;407436;
cpp-mtu1_desktop_uc5;saw_n50000wmin5000-35-s491254116c460361.ukp;1;0.00807854;0.16;5876;460544;
fmtu1_desktop_uc5;hi_n5000-26-s90924128c4784946.ukp;1;;999.00;3320;;
cpp-mtu2_desktop_uc5;saw_n50000wmin10000-11-s727046990c678817.ukp;1;91.5341;91.68;5556;678883;
cpp-mtu2_desktop_uc5;saw_n10000wmin10000-17-s754775117c405938.ukp;1;0.0387526;0.08;3488;406056;
fmtu1_desktop_uc5;saw_n50000wmin10000-14-s133254276c855055.ukp;1;0.870000005;1.03;5588;855224;
fmtu2_desktop_uc5;saw_n50000wmin10000-8-s400869978c521098.ukp;1;7.258999825;7.45;5600;521305;
cpp-mtu2_desktop_uc5;saw_n50000wmin5000-47-s250292681c770033.ukp;1;0.00228667;0.14;4852;770340;
cpp-mtu2_desktop_uc5;hi_n10000-11-s895832870c87027021.ukp;1;;999.00;3612;;
cpp-mtu1_desktop_uc5;saw_n50000wmin5000-14-s133254276c178769.ukp;1;0.307869;0.46;5800;178838;
cpp-mtu1_desktop_uc5;ss2_wmin10000wmax1000000n10000-0-s827183242c6088006.ukp;1;0.00898194;0.03;3856;6088006;
fmtu2_desktop_uc5;hi_n20000-4-s182130978c46428515.ukp;1;;999.00;3248;;
cpp-mtu1_desktop_uc5;saw_n50000wmin5000-25-s93553270c654703.ukp;1;2.75646;2.91;5956;654832;
fmtu1_desktop_uc5;hi_n10000-39-s713413380c48918775.ukp;1;;999.00;3312;;
fmtu2_desktop_uc5;nsds2_n50000wmin20000-16-s908468142c1516079.ukp;1;11.960000038;12.17;5652;4576635;
cpp-mtu1_desktop_uc5;nsds2_n50000wmin50000-16-s908468142c1956620.ukp;1;0.106487;0.22;5832;5945352;
fmtu2_desktop_uc5;ss2_wmin50000wmax500000n20000-0-s827183242c9608074.ukp;1;;999.00;3324;;
