algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu1;128_16_std_breqd-n32768-s2.ukp;1;0.00243375;0.07;4644;66691799;
cpp-mtu2;128_16_std_breqd-n32768-s2.ukp;1;0.000845846;0.06;4084;66691799;
eduk;128_16_std_breqd-n32768-s3.ukp;1;158.53665;158.58;40696;66442146;
eduk2;128_16_std_breqd-n32768-s3.ukp;1;0.01333;0.02;9344;66442146;
cpp-mtu1;128_16_std_breqd-n32768-s3.ukp;1;0.00247107;0.08;4744;66442146;
cpp-mtu2;128_16_std_breqd-n32768-s3.ukp;1;0.000848624;0.06;4172;66442146;
eduk;128_16_std_breqd-n32768-s4.ukp;1;257.92664;257.96;50928;66689235;
eduk2;128_16_std_breqd-n32768-s4.ukp;1;0.01000;0.02;9356;66689235;
cpp-mtu1;128_16_std_breqd-n32768-s4.ukp;1;0.0024338;0.07;4816;66689235;
cpp-mtu2;128_16_std_breqd-n32768-s4.ukp;1;0.000838475;0.06;4148;66689235;
eduk;128_16_std_breqd-n32768-s5.ukp;1;66.31999;66.36;36216;66560556;
eduk2;128_16_std_breqd-n32768-s5.ukp;1;0.01000;0.02;8872;66560556;
cpp-mtu1;128_16_std_breqd-n32768-s5.ukp;1;0.00220078;0.07;4744;66560556;
cpp-mtu2;128_16_std_breqd-n32768-s5.ukp;1;0.000813181;0.06;4320;66560556;
eduk;128_16_std_breqd-n32768-s6.ukp;1;59.94666;59.97;36116;66935473;
eduk2;128_16_std_breqd-n32768-s6.ukp;1;0.01000;0.02;9024;66935473;
cpp-mtu1;128_16_std_breqd-n32768-s6.ukp;1;0.00223478;0.08;4792;66935473;
cpp-mtu2;128_16_std_breqd-n32768-s6.ukp;1;0.000815907;0.06;4236;66935473;
eduk;128_16_std_breqd-n32768-s7.ukp;1;129.86999;129.90;34668;66917796;
eduk2;128_16_std_breqd-n32768-s7.ukp;1;0.01000;0.02;9224;66917796;
cpp-mtu1;128_16_std_breqd-n32768-s7.ukp;1;0.0022572;0.08;4816;66917796;
cpp-mtu2;128_16_std_breqd-n32768-s7.ukp;1;0.000817239;0.06;4320;66917796;
eduk;128_16_std_breqd-n32768-s8.ukp;1;116.07666;116.10;34988;66881841;
eduk2;128_16_std_breqd-n32768-s8.ukp;1;0.01333;0.02;9088;66881841;
