algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu2;hi_n20000-34-s467641010c40842012.ukp;1;;1800.00;3800;;
cpp-mtu1;hi_n20000-35-s889293313c63466318.ukp;1;;1800.00;4272;;
cpp-mtu2;hi_n20000-35-s889293313c63466318.ukp;1;;1800.00;3888;;
cpp-mtu1;hi_n20000-36-s442208726c47872978.ukp;1;;1800.00;4152;;
cpp-mtu2;hi_n20000-36-s442208726c47872978.ukp;1;;1800.00;3864;;
cpp-mtu1;hi_n20000-37-s252959003c48079947.ukp;1;;1800.00;4364;;
cpp-mtu2;hi_n20000-37-s252959003c48079947.ukp;1;;1800.00;3700;;
cpp-mtu1;hi_n20000-38-s527753500c52694607.ukp;1;;1800.00;4244;;
cpp-mtu2;hi_n20000-38-s527753500c52694607.ukp;1;;1800.00;3912;;
cpp-mtu1;hi_n20000-39-s713413380c94443202.ukp;1;;1800.00;4308;;
cpp-mtu2;hi_n20000-39-s713413380c94443202.ukp;1;;1800.00;3936;;
cpp-mtu1;hi_n20000-3-s300958364c56418527.ukp;1;;1800.00;4232;;
cpp-mtu2;hi_n20000-3-s300958364c56418527.ukp;1;;1800.00;3784;;
cpp-mtu1;hi_n20000-40-s534548386c12675341.ukp;1;;1800.00;4272;;
cpp-mtu2;hi_n20000-40-s534548386c12675341.ukp;1;;1800.00;3860;;
cpp-mtu1;hi_n20000-41-s262685617c55170783.ukp;1;;1800.00;4232;;
cpp-mtu2;hi_n20000-41-s262685617c55170783.ukp;1;;1800.00;3900;;
cpp-mtu1;hi_n20000-42-s261146317c86648320.ukp;1;;1800.00;4220;;
cpp-mtu2;hi_n20000-42-s261146317c86648320.ukp;1;;1800.00;3812;;
cpp-mtu1;hi_n20000-43-s325989053c19041897.ukp;1;;1800.00;4292;;
cpp-mtu2;hi_n20000-43-s325989053c19041897.ukp;1;;1800.00;3884;;
cpp-mtu1;hi_n20000-44-s539788685c31401096.ukp;1;;1800.00;4340;;
cpp-mtu2;hi_n20000-44-s539788685c31401096.ukp;1;;1800.00;3784;;
cpp-mtu1;hi_n20000-45-s19378828c13553251.ukp;1;;1800.00;4152;;
cpp-mtu2;hi_n20000-45-s19378828c13553251.ukp;1;;1800.00;3856;;
cpp-mtu1;hi_n20000-46-s956143877c63853327.ukp;1;;1800.00;4316;;
cpp-mtu2;hi_n20000-46-s956143877c63853327.ukp;1;;1800.00;3888;;
cpp-mtu1;hi_n20000-47-s442730424c7402537.ukp;1;;1800.00;4224;;
cpp-mtu2;hi_n20000-47-s442730424c7402537.ukp;1;;1800.00;3764;;
cpp-mtu1;hi_n20000-48-s888315654c53293071.ukp;1;;1800.00;4268;;
cpp-mtu2;hi_n20000-48-s888315654c53293071.ukp;1;;1800.00;3816;;
cpp-mtu1;hi_n20000-49-s147981886c75371478.ukp;1;;1800.00;4360;;
cpp-mtu2;hi_n20000-49-s147981886c75371478.ukp;1;;1800.00;3880;;
cpp-mtu1;hi_n20000-4-s182130978c46428515.ukp;1;;1800.00;4288;;
cpp-mtu2;hi_n20000-4-s182130978c46428515.ukp;1;;1800.00;3800;;
cpp-mtu1;hi_n20000-5-s554525798c51592665.ukp;1;28.8086;28.85;4112;10396708836;
cpp-mtu2;hi_n20000-5-s554525798c51592665.ukp;1;31.8856;31.93;3772;10396708836;
cpp-mtu1;hi_n20000-6-s398797429c8780715.ukp;1;;1800.00;4256;;
cpp-mtu2;hi_n20000-6-s398797429c8780715.ukp;1;;1800.00;3892;;
cpp-mtu1;hi_n20000-7-s586106970c28033333.ukp;1;;1800.00;4260;;
cpp-mtu2;hi_n20000-7-s586106970c28033333.ukp;1;;1800.00;3688;;
cpp-mtu1;hi_n20000-8-s67683560c88368892.ukp;1;;1800.00;4268;;
cpp-mtu2;hi_n20000-8-s67683560c88368892.ukp;1;;1800.00;3892;;
cpp-mtu1;hi_n20000-9-s915258292c11465474.ukp;1;;1800.00;4264;;
cpp-mtu2;hi_n20000-9-s915258292c11465474.ukp;1;;1800.00;3836;;
cpp-mtu1;hi_n50000-0-s731232778c74736455.ukp;1;;1800.00;5768;;
cpp-mtu2;hi_n50000-0-s731232778c74736455.ukp;1;;1800.00;4756;;
cpp-mtu1;hi_n50000-10-s199607488c2381940.ukp;1;1512.61;1512.77;5880;1078406771;
cpp-mtu2;hi_n50000-10-s199607488c2381940.ukp;1;;1800.00;6768;;
cpp-mtu1;hi_n50000-11-s895832870c37192439.ukp;1;;1800.00;5964;;
cpp-mtu2;hi_n50000-11-s895832870c37192439.ukp;1;;1800.00;4760;;
cpp-mtu1;hi_n50000-12-s420935988c11457020.ukp;1;;1800.00;5844;;
cpp-mtu2;hi_n50000-12-s420935988c11457020.ukp;1;;1800.00;4776;;
cpp-mtu1;hi_n50000-13-s204947608c65982738.ukp;1;;1800.00;5836;;
cpp-mtu2;hi_n50000-13-s204947608c65982738.ukp;1;;1800.00;4800;;
cpp-mtu1;hi_n50000-14-s318339058c28750683.ukp;1;0.00436669;0.11;5876;14434979530;
cpp-mtu2;hi_n50000-14-s318339058c28750683.ukp;1;0.00182611;0.11;4896;14434979530;
cpp-mtu1;hi_n50000-15-s750851024c5684250.ukp;1;;1800.00;5896;;
cpp-mtu2;hi_n50000-15-s750851024c5684250.ukp;1;;1800.00;4900;;
cpp-mtu1;hi_n50000-16-s221755733c4342551.ukp;1;;1800.00;5908;;
cpp-mtu2;hi_n50000-16-s221755733c4342551.ukp;1;;1800.00;5436;;
cpp-mtu1;hi_n50000-17-s994385767c38562037.ukp;1;;1800.00;5876;;
cpp-mtu2;hi_n50000-17-s994385767c38562037.ukp;1;;1800.00;4772;;
