num_iter;knapsack_time;sort_time
 3628; 0x1.c67784572363ap-9; 0x1.70c7ad1713b1ap-15
 3629; 0x1.63814883c12fp-8; 0x1.6d4c786d68d2fp-15
 3630; 0x1.72dab5651e8a2p-10; 0x1.6cad8e7f456bbp-15
 3631; 0x1.8185f3ecc3af9p-9; 0x1.719c46ea6c924p-15
 3632; 0x1.6eb242e66227cp-9; 0x1.750427c6b2455p-15
 3633; 0x1.9407a771d208p-8; 0x1.6a0f8aaee781p-15
 3634; 0x1.c8cd27aa57c6bp-9; 0x1.7408e6588f0d5p-15
 3635; 0x1.2fe2237ebdd3cp-9; 0x1.73b0da5b89464p-15
 3636; 0x1.1a9980bc755e2p-11; 0x1.72d7f505365bfp-15
 3637; 0x1.8d464f19c3a08p-9; 0x1.73d55c34d698dp-15
 3638; 0x1.310b548bb747ap-9; 0x1.725d8cf060473p-15
 3639; 0x1.74108cd9dc6e9p-10; 0x1.736165647792ap-15
 3640; 0x1.05b4ccf32faf6p-7; 0x1.6dfeb628f165ep-15
 3641; 0x1.d9e5392a431f9p-9; 0x1.7ab20076501cp-15
 3642; 0x1.1a72a597874e4p-9; 0x1.6e1aa0fc4aa5p-15
 3643; 0x1.932f61056d411p-9; 0x1.6da25ea8f1952p-15
 3644; 0x1.769bca98b768ep-8; 0x1.6dc06f3dc7d91p-15
 3645; 0x1.366f8a9ecc55dp-8; 0x1.7053b646b4ab8p-15
 3646; 0x1.b62675be25c8ap-9; 0x1.738e7e43b8f89p-15
 3647; 0x1.c42261dd484dbp-9; 0x1.72ad01e771fadp-15
 3648; 0x1.121022e2d8fdbp-9; 0x1.6d99c7a2fd81bp-15
 3649; 0x1.e17728d662f8ap-10; 0x1.73412f0e2449dp-15
 3650; 0x1.454cc3db951a3p-9; 0x1.72e4d78e24791p-15
 3651; 0x1.86aeb057204d5p-9; 0x1.6f7239ea6dadcp-15
 3652; 0x1.cfcc0e3e8fbb6p-9; 0x1.72b9e4706017fp-15
 3653; 0x1.bc85d7c5cf2cap-10; 0x1.6eb53f6774028p-15
 3654; 0x1.d43cb64757e0fp-9; 0x1.6e9954941ac37p-15
 3655; 0x1.234c4adc473e3p-8; 0x1.707c83a2fc07cp-15
 3656; 0x1.6825ea5b8f2e2p-12; 0x1.70b67f0b2b8adp-15
 3657; 0x1.be219f73338f9p-13; 0x1.71a4ddf060a5bp-15
 3658; 0x1.3171a3419f42ep-12; 0x1.6fa1788b2c189p-15
 3659; 0x1.44692a54d70bbp-9; 0x1.724c5ee478206p-15
 3660; 0x1.c4a8d5bb77a9ap-10; 0x1.732ddb40bf1e2p-15
 3661; 0x1.22b7ffa50018fp-10; 0x1.6ff0ed823dcc3p-15
 3662; 0x1.28a2609291e87p-10; 0x1.6f496c8e26518p-15
 3663; 0x1.4b20d47aafe34p-10; 0x1.6e67f031df53cp-15
 3664; 0x1.66523bd96c64dp-10; 0x1.73b3001d064b2p-15
 3665; 0x1.95aa1839542cp-10; 0x1.6f5ee61d08821p-15
 3666; 0x1.3226d09bb0c28p-8; 0x1.731cad34d6f75p-15
 3667; 0x1.3f206b1e4add9p-8; 0x1.751330111d675p-15
 3668; 0x1.6a4c716a1cf6bp-9; 0x1.6daf4131dfb24p-15
 3669; 0x1.985f2952ac16cp-9; 0x1.7463181711d93p-15
 3670; 0x1.4296c23d967d5p-10; 0x1.7101a87f4334cp-15
 3671; 0x1.b2eff0ad15912p-10; 0x1.6a78c4b7d56eep-15
 3672; 0x1.542b2572ab434p-10; 0x1.70df4c6772e71p-15
 3673; 0x1.918113b332944p-10; 0x1.73d336735993fp-15
 3674; 0x1.4afe8990eb7ddp-10; 0x1.69884011234f2p-15
 3675; 0x1.15dc354a8f9b3p-8; 0x1.6ea85cde85e56p-15
 3676; 0x1.c072e6156200cp-9; 0x1.70ce1e5b8ac03p-15
 3677; 0x1.016db5b27656cp-9; 0x1.6f04b45e85b62p-15
 3678; 0x1.b14b3c1381921p-9; 0x1.719e6cabe9972p-15
 3679; 0x1.c8423d56109c9p-10; 0x1.781c93abe644cp-15
 3680; 0x1.2169f6d87dc9cp-8; 0x1.70ff82bdc62fep-15
 3681; 0x1.3665f631a8a23p-9; 0x1.776a55f05db1dp-15
 3682; 0x1.c4e428bc954fcp-9; 0x1.75bcd6c6b1e6dp-15
 3683; 0x1.058513ea5c6e8p-8; 0x1.7544947358d6fp-15
 3684; 0x1.e3b6597f0884fp-12; 0x1.75d47617111c4p-15
 3685; 0x1.0804d39bc05cdp-9; 0x1.68dc739a11cacp-15
 3686; 0x1.d24c2c6d35266p-9; 0x1.6e4e2b2003198p-15
 3687; 0x1.e1538653b0701p-10; 0x1.6cb1da023f756p-15
 3688; 0x1.50be2aeadca4bp-10; 0x1.6ed12a3acd41ap-15
 3689; 0x1.a9f97cf2de9e2p-9; 0x1.6e368bcfa3e41p-15
 3690; 0x1.5f9e64f43a3dep-10; 0x1.74a384c3b86aep-15
 3691; 0x1.c3898ab65a782p-11; 0x1.6f2b5bf9500d9p-15
 3692; 0x1.b4d00975d31e8p-9; 0x1.6d4c786d68d2fp-15
 3693; 0x1.117caa1fa3b45p-10; 0x1.698c8b941d58dp-15
 3694; 0x1.451aefce0c45ap-9; 0x1.6e2df4c9afd0bp-15
 3695; 0x1.1e372b430266cp-9; 0x1.700ab2941a067p-15
 3696; 0x1.98eb9632ff283p-9; 0x1.67c32197184ecp-15
 3697; 0x1.eecc95b4209d4p-10; 0x1.67ebeef35fabp-15
 3698; 0x1.8d706b77f32bbp-10; 0x1.6452a9b4de885p-15
 3699; 0x1.a3f545c564ac3p-9; 0x1.6d32b35b8c98bp-15
 3700; 0x1.bff0ecf8cd6cfp-8; 0x1.6e142fb7d3967p-15
 3701; 0x1.c63bdb6fca34bp-9; 0x1.6ba11f053a0cdp-15
 3702; 0x1.2d23e50c89a63p-8; 0x1.6b943c7c4befbp-15
 3703; 0x1.51385f758f00fp-10; 0x1.7358ce5e837f3p-15
 3704; 0x1.6dedde0344c7dp-8; 0x1.710c6546b44dp-15
 3705; 0x1.1036257856f62p-8; 0x1.6c5136ff459afp-15
 3706; 0x1.a2f2d618476bfp-10; 0x1.70d48fa001cedp-15
 3707; 0x1.52fb0247e173bp-9; 0x1.6866570835bfcp-15
 3708; 0x1.0b8ba463771ddp-9; 0x1.70bcf04fa2996p-15
 3709; 0x1.00875334ca25fp-9; 0x1.7091fd31de385p-15
 3710; 0x1.69aee7abeda68p-11; 0x1.69ccf840c3ea8p-15
 3711; 0x1.1ea098d6140d1p-7; 0x1.6e9954941ac37p-15
 3712; 0x1.983adf4f0576bp-8; 0x1.6b71e0647ba2p-15
 3713; 0x1.66a100b8840cep-8; 0x1.7422ab6a6b479p-15
 3714; 0x1.58b63a0e43baap-8; 0x1.761f9f8b28c62p-15
 3715; 0x1.787d2e17da2b2p-9; 0x1.6e6c3bb4d95d7p-15
 3716; 0x1.f151f8816cb84p-11; 0x1.71d1f6cfa20bap-15
 3717; 0x1.b18bfea663ac7p-11; 0x1.70d8db22fbd88p-15
 3718; 0x1.c6cb3c3a292cdp-10; 0x1.66bafda006f9ap-15
 3719; 0x1.68b2e9434774dp-9; 0x1.76f884e17bb08p-15
 3720; 0x1.ace9f23b60173p-8; 0x1.72aadc25f4f6p-15
 3721; 0x1.1c0f55328c6f4p-8; 0x1.6f3eafc6b5394p-15
 3722; 0x1.b7a627a513281p-10; 0x1.704f6ac3baa1dp-15
 3723; 0x1.3471eefd1abfcp-9; 0x1.6db166f35cb72p-15
 3724; 0x1.42fcbb0d42efdp-9; 0x1.7055dc0831b06p-15
 3725; 0x1.d9e1325f78b67p-9; 0x1.705a278b2bba1p-15
 3726; 0x1.95057a013cafdp-9; 0x1.6b2b02735e01dp-15
 3727; 0x1.5b7c5b22eef5fp-10; 0x1.75064d882f4a3p-15
 3728; 0x1.1a825117638dbp-9; 0x1.70a99c823d6dbp-15
 3729; 0x1.f3b4ee08dc9d7p-10; 0x1.7485742ee226ep-15
 3730; 0x1.50d97b1fcaba7p-9; 0x1.68bc3d43be81fp-15
 3731; 0x1.78cd23e8452bep-8; 0x1.7082f4e773165p-15
 3732; 0x1.cf08c4d336d1dp-9; 0x1.6e8600c6b597cp-15
 3733; 0x1.faaa9a61af614p-10; 0x1.6ebffc2ee51adp-15
 3734; 0x1.81c499552eb93p-9; 0x1.6d3b4a6180ac1p-15
 3735; 0x1.8d2e03fced599p-9; 0x1.6df844e47a575p-15
 3736; 0x1.ed2757aa2d5dp-11; 0x1.706b559713e0ep-15
 3737; 0x1.6c2fa910042fp-9; 0x1.6eaca8617fef2p-15
 3738; 0x1.d24c8f35f99d5p-8; 0x1.730fcaabe8da2p-15
 3739; 0x1.eb20b9a2bd489p-10; 0x1.756b3c0e232e6p-15
 3740; 0x1.95a1005a06cb6p-8; 0x1.6eb53f6774028p-15
 3741; 0x1.044f4da3aa723p-9; 0x1.724a3922fb1b8p-15
 3742; 0x1.e276be5e862e6p-9; 0x1.70ce1e5b8ac03p-15
 3743; 0x1.b001ea29c3b79p-8; 0x1.6c03e7c9b0ec2p-15
 3744; 0x1.b877667a18b11p-9; 0x1.6f31cd3dc71c2p-15
 3745; 0x1.0bc3cff06524cp-11; 0x1.6e49df9d090fdp-15
 3746; 0x1.9afa755a27c74p-10; 0x1.6bc37b1d0a5a8p-15
 3747; 0x1.320ac7b7c2ad2p-10; 0x1.6db5b27656c0dp-15
 3748; 0x1.c1615ebfa8f7dp-9; 0x1.67c76d1a12588p-15
 3749; 0x1.56bfb0c0b8d38p-7; 0x1.6de716d892307p-15
 3750; 0x1.94113347efc79p-9; 0x1.71759f4fa23aep-15
 3751; 0x1.2ddcf289cac49p-7; 0x1.731a877359f27p-15
 3752; 0x1.87fa686f07d34p-9; 0x1.6c5136ff459afp-15
 3753; 0x1.a031b9359639ep-9; 0x1.6a87cd024090ep-15
 3754; 0x1.f3e27247e86e6p-8; 0x1.6ce9afa8f1f3ap-15
 3755; 0x1.1542a1291ecc1p-11; 0x1.6db38cb4d9bbfp-15
 3756; 0x1.4c23fcd6cd232p-8; 0x1.692be891237e6p-15
 3757; 0x1.b0f6352e9399ep-10; 0x1.6c0c7ecfa4ff9p-15
 3758; 0x1.f184b47c964bp-9; 0x1.6fdb73f35b9bap-15
 3759; 0x1.1928b90f5e4a7p-8; 0x1.73b971617d59bp-15
 3760; 0x1.926de329d2d9bp-8; 0x1.72e2b1cca7743p-15
 3761; 0x1.149759d6e98edp-8; 0x1.766231f94c5cap-15
 3762; 0x1.94ed40127251p-8; 0x1.76b3ccb1db152p-15
 3763; 0x1.07f08f49b47fp-11; 0x1.7101a87f4334cp-15
 3764; 0x1.0f518a3ee64d6p-8; 0x1.749d137f415c5p-15
 3765; 0x1.ea9f68071ccc3p-9; 0x1.7dd74ee472389p-15
 3766; 0x1.e21f1975c7d84p-9; 0x1.7519a1559475ep-15
 3767; 0x1.4302e34e0763cp-8; 0x1.71f22d25f5547p-15
 3768; 0x1.082831664344cp-10; 0x1.750427c6b2455p-15
 3769; 0x1.935ff73f19ceep-10; 0x1.71ede1a2fb4acp-15
 3770; 0x1.242484662317p-8; 0x1.7193afe4787eep-15
 3771; 0x1.3005f98b9414cp-10; 0x1.74947c794d48ep-15
 3772; 0x1.859a221974342p-10; 0x1.701e06617f322p-15
 3773; 0x1.11575a1dc77ffp-9; 0x1.7431b3b4d6699p-15
 3774; 0x1.8a6a51ad71bdcp-9; 0x1.6cbebc8b2d928p-15
 3775; 0x1.966ed302ad14bp-9; 0x1.7225b749adc9p-15
 3776; 0x1.bb4d511f35021p-10; 0x1.6dbe497c4ad44p-15
 3777; 0x1.30ec175110a4fp-9; 0x1.6c890ca5f8192p-15
 3778; 0x1.217da92324725p-9; 0x1.713dc9a8efbcbp-15
 3779; 0x1.a7289f16c24a8p-7; 0x1.6cad8e7f456bbp-15
 3780; 0x1.2840507d1b08dp-7; 0x1.743824f94d782p-15
 3781; 0x1.04a474beeebdbp-7; 0x1.704b1f40c0981p-15
 3782; 0x1.ea905b712eb03p-7; 0x1.73b971617d59bp-15
 3783; 0x1.8682e22e441c5p-8; 0x1.72e4d78e24791p-15
 3784; 0x1.2a0ead7e0e34p-8; 0x1.724c5ee478206p-15
 3785; 0x1.0311b19d0a564p-8; 0x1.7105f4023d3e7p-15
 3786; 0x1.7249d20eb3aaap-9; 0x1.6ff5390537d5ep-15
 3787; 0x1.09a41ac95164ap-7; 0x1.72b598ed660e4p-15
 3788; 0x1.8fe9cf5e6eed9p-7; 0x1.6c9c60735d44dp-15
 3789; 0x1.0c1bc673dc09ap-7; 0x1.6bf92b023fd3ep-15
 3790; 0x1.8bd024bd7106ap-9; 0x1.6b3a0abdc923dp-15
 3791; 0x1.cf794f7736984p-8; 0x1.716f2e0b2b2c5p-15
 3792; 0x1.d5f11ef7ce138p-9; 0x1.7300c2617db83p-15
 3793; 0x1.4d366107793d7p-8; 0x1.718281d89058p-15
 3794; 0x1.bea8ea10f7c17p-9; 0x1.73f9de0e23eb5p-15
 3795; 0x1.ff3ea8cc0062fp-11; 0x1.703c16f655761p-15
 3796; 0x1.0064ee85f3e43p-8; 0x1.6daf4131dfb24p-15
 3797; 0x1.168ba5c3a711ep-8; 0x1.766231f94c5cap-15
 3798; 0x1.96ca761f2fdfep-12; 0x1.6f5203941a64fp-15
 3799; 0x1.08384c916ce93p-10; 0x1.773f62d29950bp-15
 3800; 0x1.4a8737c239201p-9; 0x1.7193afe4787eep-15
 3801; 0x1.9d4baace4a506p-9; 0x1.6aa5dd9716d4dp-15
 3802; 0x1.15a83b7b89c1cp-9; 0x1.70d0441d07c51p-15
 3803; 0x1.54c90b885a933p-7; 0x1.7385e73dc4e53p-15
 3804; 0x1.90e83c8c44becp-9; 0x1.75d02a9417128p-15
 3805; 0x1.3f4307a2c7d1dp-8; 0x1.7195d5a5f583bp-15
 3806; 0x1.b22c0ca3517e5p-10; 0x1.7103ce40c0399p-15
 3807; 0x1.30e775e7db129p-9; 0x1.6ce56425f7e9ep-15
 3808; 0x1.0b81e94eb89fcp-9; 0x1.6ccb9f141bafap-15
 3809; 0x1.554918deda51bp-10; 0x1.7263fe34d755cp-15
 3810; 0x1.346652df0edd8p-9; 0x1.6feec7c0c0c75p-15
 3811; 0x1.433e501436e61p-8; 0x1.763fd5e17c0efp-15
 3812; 0x1.791aaf3f03873p-8; 0x1.751555d29a6c2p-15
 3813; 0x1.01eaccf928b19p-9; 0x1.68393e28f459dp-15
 3814; 0x1.ff04a4cccaebcp-8; 0x1.6e882688329c9p-15
 3815; 0x1.d5512228ec29dp-8; 0x1.6d2c4217158a2p-15
 3816; 0x1.0bc88061e5225p-7; 0x1.70337ff06162bp-15
 3817; 0x1.e20782bc6e96fp-9; 0x1.7028c328f04a6p-15
 3818; 0x1.4043269b4a48dp-8; 0x1.7114fc4ca8607p-15
 3819; 0x1.fcdc816d1f5f8p-8; 0x1.6f78ab2ee4bc5p-15
 3820; 0x1.77ed5956aad3fp-7; 0x1.6bbae41716471p-15
 3821; 0x1.9a2c55624be95p-8; 0x1.759a7aaee1992p-15
 3822; 0x1.c85880c1feb4fp-8; 0x1.71397e25f5b2fp-15
 3823; 0x1.6f13891ecd1fbp-9; 0x1.73367246b3319p-15
 3824; 0x1.b3114b1233449p-9; 0x1.7aa969705c089p-15
 3825; 0x1.5882a3080257fp-9; 0x1.732769fc480f9p-15
 3826; 0x1.60de9ab327bdcp-8; 0x1.7456358e23bc1p-15
 3827; 0x1.550f3fd2c29eep-9; 0x1.714660aee3d01p-15
 3828; 0x1.aa3d2ad8c6ab2p-9; 0x1.6f7cf6b1dec6p-15
 3829; 0x1.10338329039e3p-8; 0x1.70e7e36d66fa8p-15
 3830; 0x1.32c908a59e934p-9; 0x1.7502020535407p-15
 3831; 0x1.736393bcfa8b9p-9; 0x1.6dcd51c6b5f63p-15
 3832; 0x1.0b3b5015caa02p-10; 0x1.6b2045abece99p-15
 3833; 0x1.1fd69b3defb5ep-9; 0x1.74004f529af9ep-15
 3834; 0x1.34426ba42cb46p-9; 0x1.6f13bca8f0d82p-15
 3835; 0x1.2e25be66beb71p-8; 0x1.721d2043b9b59p-15
 3836; 0x1.6316d93dfcee6p-11; 0x1.711fb9141978bp-15
 3837; 0x1.de2bab0fc9ddcp-12; 0x1.72f82b5b89a4cp-15
 3838; 0x1.0899bdbcf5a57p-8; 0x1.737293705fb98p-15
 3839; 0x1.f50c86f6ffa64p-9; 0x1.78b732170fa24p-15
 3840; 0x1.d58f2cf2ec0a2p-9; 0x1.710c6546b44dp-15
 3841; 0x1.f2b069c84e408p-9; 0x1.704f6ac3baa1dp-15
 3842; 0x1.9f3dbb7ffbec5p-8; 0x1.745ca6d29acaap-15
 3843; 0x1.0277940b3a45dp-8; 0x1.76f2139d04a1fp-15
 3844; 0x1.2033f0251f26fp-8; 0x1.6b7a776a6fb57p-15
 3845; 0x1.740e19c929d51p-8; 0x1.7adacdd297784p-15
 3846; 0x1.677f0405e2dccp-9; 0x1.6f2b5bf9500d9p-15
 3847; 0x1.7362db0dfa8bfp-8; 0x1.6b113d6181c79p-15
 3848; 0x1.31ba21cf5da0cp-8; 0x1.70b67f0b2b8adp-15
 3849; 0x1.32c76c5480cf9p-9; 0x1.7148867060d4fp-15
 3850; 0x1.9dd8830e67cccp-8; 0x1.6dda344fa4135p-15
 3851; 0x1.a33ba640be589p-9; 0x1.6ffff5cca8ee3p-15
 3852; 0x1.e0b85e7827d14p-11; 0x1.75dae75b882adp-15
 3853; 0x1.5f28deb546623p-8; 0x1.681b2d941e15dp-15
 3854; 0x1.27aeb477b0299p-7; 0x1.6c08334caaf5ep-15
 3855; 0x1.0e83a668341bep-9; 0x1.75ce04d29a0dbp-15
 3856; 0x1.d95d900f3d70ep-9; 0x1.6fae5b141a35bp-15
 3857; 0x1.311d9e0f63e4fp-9; 0x1.702d0eabea542p-15
 3858; 0x1.b06ed0cbbd8bdp-9; 0x1.6d573534d9eb3p-15
 3859; 0x1.cd2f7bcc31cfep-9; 0x1.6c5582823fa4ap-15
 3860; 0x1.dfbcb5f5bd287p-10; 0x1.6b46ed46b740fp-15
 3861; 0x1.eae77b3510bf2p-9; 0x1.6c3771ed6960ap-15
 3862; 0x1.b475d7b750529p-9; 0x1.67cdde5e89671p-15
 3863; 0x1.00731779c43c3p-9; 0x1.733ce38b2a402p-15
 3864; 0x1.3472002b26a7fp-9; 0x1.720580f35a803p-15
 3865; 0x1.4709e5ee17308p-9; 0x1.6a85a740c38cp-15
 3866; 0x1.c80cd2290ac3ep-10; 0x1.6c84c122fe0f7p-15
 3867; 0x1.800a335711d71p-7; 0x1.714660aee3d01p-15
 3868; 0x1.3493db699da87p-9; 0x1.6ca942fc4b61fp-15
 3869; 0x1.4d44dfe1851e4p-8; 0x1.72ed6e94188c8p-15
 3870; 0x1.c4d4dbb9fa8d2p-9; 0x1.76a90fea69fcep-15
 3871; 0x1.80005a31be82dp-9; 0x1.6f745fabeab2ap-15
 3872; 0x1.ba08d874536cap-10; 0x1.6f76856d67b77p-15
 3873; 0x1.5b036d031ed4ap-9; 0x1.77570222f8861p-15
 3874; 0x1.09640a742ad2dp-8; 0x1.70fb373acc263p-15
 3875; 0x1.2a0c4304618e9p-9; 0x1.69b3332ee7b04p-15
 3876; 0x1.6dde9100aa053p-9; 0x1.72035b31dd7b5p-15
 3877; 0x1.94f657f1bfb19p-9; 0x1.79810f22f76aap-15
 3878; 0x1.6caff061ec1d1p-9; 0x1.6e9b7a5597c84p-15
 3879; 0x1.82ef4cee34147p-9; 0x1.71e9962001411p-15
 3880; 0x1.a05bc465b9ddp-9; 0x1.74b6d8911d969p-15
 3881; 0x1.314cd4191c5bap-8; 0x1.6d79914caa38ep-15
 3882; 0x1.47be04b2ed27cp-9; 0x1.67e57daee89c7p-15
 3883; 0x1.1a58cf579f2bdp-8; 0x1.69b10d6d6aab6p-15
 3884; 0x1.bfbf2e64d37a7p-9; 0x1.6ef9f797149dep-15
 3885; 0x1.82bcc47d2e3a4p-10; 0x1.6f9496023dfb7p-15
 3886; 0x1.1330c13561583p-8; 0x1.692e0e52a0834p-15
 3887; 0x1.046e97c0da02fp-8; 0x1.6f2fa77c4a174p-15
 3888; 0x1.ac9e8ca61ec0cp-9; 0x1.7243c7de840cfp-15
 3889; 0x1.c5d4f21b77101p-10; 0x1.6db5b27656c0dp-15
 3890; 0x1.12619b3f4fe5ep-8; 0x1.71c73a0830f36p-15
 3891; 0x1.459c88479ddf9p-7; 0x1.6b8759f35dd29p-15
 3892; 0x1.e51bd25d494b1p-8; 0x1.6b045ad893aa7p-15
 3893; 0x1.f6f59dd9f8b7ep-9; 0x1.69c015b7d5cd6p-15
 3894; 0x1.94519ff496594p-8; 0x1.6d6a89023f16ep-15
 3895; 0x1.512d4cc7e25fep-8; 0x1.6f9d2d08320edp-15
 3896; 0x1.4c21f0da61fa9p-8; 0x1.6cc3080e279c3p-15
 3897; 0x1.098496b0b9a46p-8; 0x1.7046d3bdc68e6p-15
 3898; 0x1.75bbf770171cep-9; 0x1.71cb858b2afd1p-15
 3899; 0x1.1fe2f4567e91ep-8; 0x1.77b9cae76f657p-15
 3900; 0x1.f1ed0697e37adp-9; 0x1.6ecf0479503cdp-15
 3901; 0x1.fe522af018ac5p-8; 0x1.68d3dc941db75p-15
 3902; 0x1.a75d225627653p-8; 0x1.748128abe81d3p-15
 3903; 0x1.6637dc2925013p-8; 0x1.65364bd2a28afp-15
 3904; 0x1.c50191d0777c3p-8; 0x1.6acc8531e12c3p-15
 3905; 0x1.9db3da8d7faffp-9; 0x1.70d269de84c9fp-15
 3906; 0x1.a58be299343b6p-12; 0x1.6e41489714fc6p-15
 3907; 0x1.5a0c5d52e3ca1p-8; 0x1.6f5ee61d08821p-15
 3908; 0x1.38f2bac8127dep-8; 0x1.6b4f844cab545p-15
 3909; 0x1.818742eeabde8p-10; 0x1.722c288e24d79p-15
 3910; 0x1.d061680b1268fp-8; 0x1.6e2df4c9afd0bp-15
 3911; 0x1.6da5974b2d1c7p-9; 0x1.68ad34f9535ffp-15
 3912; 0x1.20834fa2a1f85p-9; 0x1.6b943c7c4befbp-15
 3913; 0x1.1819b8740b7bcp-9; 0x1.6be18bb1e09e7p-15
 3914; 0x1.99200844585acp-9; 0x1.6daaf5aee5a89p-15
 3915; 0x1.64c504341fcaep-10; 0x1.6aa192141ccb2p-15
 3916; 0x1.42f5035de9a66p-9; 0x1.6a0f8aaee781p-15
 3917; 0x1.687f093953779p-8; 0x1.62bcc9db91f2cp-15
 3918; 0x1.993a3d0181fa1p-10; 0x1.6b1bfa28f2dfdp-15
 3919; 0x1.3875dfa289cfap-9; 0x1.67afcdc9b3231p-15
 3920; 0x1.3d57c6b2cec13p-9; 0x1.6816e211240c2p-15
 3921; 0x1.efc2007c37f01p-8; 0x1.6b226b6d69ee6p-15
 3922; 0x1.0a0e991760105p-8; 0x1.6eb0f3e479f8dp-15
 3923; 0x1.f400e5a583294p-11; 0x1.6b943c7c4befbp-15
 3924; 0x1.57465e9a505fp-8; 0x1.71cdab4ca801fp-15
 3925; 0x1.0ae82e85ad064p-8; 0x1.71c73a0830f36p-15
 3926; 0x1.e457ade6d891ap-10; 0x1.67ab8246b9196p-15
 3927; 0x1.bf3d7a006e874p-8; 0x1.69fe5ca2ff5a2p-15
 3928; 0x1.2836d5d509315p-8; 0x1.6c75b8d892ed7p-15
 3929; 0x1.57fdc2e3eacb9p-9; 0x1.6bee6e3acebb9p-15
 3930; 0x1.20869dbe6c61dp-7; 0x1.6b96623dc8f49p-15
 3931; 0x1.abbbc9def5882p-8; 0x1.6963be37d5fcap-15
 3932; 0x1.1e9b87c19115ap-7; 0x1.6ee47e08326d5p-15
 3933; 0x1.939da7d75b2c6p-8; 0x1.6e83db053892ep-15
 3934; 0x1.352e019273acfp-9; 0x1.6d732008332a5p-15
 3935; 0x1.072ceff8200ccp-8; 0x1.6f383e823e2abp-15
 3936; 0x1.03f2e4f59eb95p-10; 0x1.6a363249b1d86p-15
 3937; 0x1.68eef93ee814ap-9; 0x1.7413a32000259p-15
 3938; 0x1.a260ca678f27cp-8; 0x1.724813617e16bp-15
 3939; 0x1.89516f55c5a6bp-9; 0x1.68eda1a5f9f19p-15
 3940; 0x1.729a48b877f88p-9; 0x1.6db38cb4d9bbfp-15
 3941; 0x1.8911ea96bfd31p-8; 0x1.7489bfb1dc309p-15
 3942; 0x1.54fb0caec2a94p-9; 0x1.733f094ca744fp-15
 3943; 0x1.7cb1b94278c2dp-8; 0x1.71c51446b3ee8p-15
 3944; 0x1.b8d6310acb1b5p-9; 0x1.712ec15e849abp-15
 3945; 0x1.96328f7ce8bc7p-9; 0x1.7885cdb4d432ap-15
 3946; 0x1.0e5fc7c457e6dp-9; 0x1.73412f0e2449dp-15
 3947; 0x1.1e553bd7d8aabp-8; 0x1.74540fcca6b74p-15
 3948; 0x1.3255274ece6f4p-8; 0x1.6b7851a8f2b09p-15
 3949; 0x1.ef86f23349ea9p-10; 0x1.733001023c23p-15
 3950; 0x1.bf113c2c44f14p-8; 0x1.682c5ba0063cap-15
 3951; 0x1.77e6b488100cfp-8; 0x1.6f98e18538052p-15
 3952; 0x1.bba2f2a28e23cp-10; 0x1.6c0ea49122047p-15
 3953; 0x1.091d05db72684p-8; 0x1.6e49df9d090fdp-15
 3954; 0x1.19c8395069e1p-9; 0x1.736c222be8aafp-15
 3955; 0x1.0febce7851282p-7; 0x1.6bdb1a6d698fep-15
 3956; 0x1.572a55b66249ap-8; 0x1.6ffdd00b2be95p-15
 3957; 0x1.102e766003a0dp-9; 0x1.6d2c4217158a2p-15
 3958; 0x1.63b256ffc115ep-9; 0x1.69996e1d0b75fp-15
 3959; 0x1.62f4a1a805eep-7; 0x1.7c348c823785ep-15
 3960; 0x1.74bc7315ffcf3p-9; 0x1.6866570835bfcp-15
 3961; 0x1.0d275ae2cf988p-7; 0x1.6ac839aee7228p-15
 3962; 0x1.9cf8d241df511p-10; 0x1.73fe29911df51p-15
 3963; 0x1.fbc88dcdde6fcp-13; 0x1.6b35bf3acf1a1p-15
 3964; 0x1.78580d549eb53p-8; 0x1.6b1e1fea6fe4bp-15
 3965; 0x1.c7729ad228d74p-8; 0x1.72b7beaee3132p-15
 3966; 0x1.ed48cbd45cecap-8; 0x1.7064e4529cd25p-15
 3967; 0x1.6925774cac6fdp-7; 0x1.6c75b8d892ed7p-15
 3968; 0x1.2d0c74facb2f3p-7; 0x1.67333ff360098p-15
 3969; 0x1.0a73d0a1068f3p-8; 0x1.6b9216baceeadp-15
 3970; 0x1.5c96fc27d0a0ep-9; 0x1.69c8acbdc9e0cp-15
 3971; 0x1.0c8757a2a937cp-7; 0x1.6b9216baceeadp-15
 3972; 0x1.03738c029c007p-7; 0x1.710a3f8537482p-15
 3973; 0x1.7e7d225960077p-8; 0x1.6f610bde8586fp-15
 3974; 0x1.4da4b0706d1cep-8; 0x1.6af1070b2e7ecp-15
 3975; 0x1.85d81bb5682c3p-9; 0x1.69e04c0e29163p-15
 3976; 0x1.58714a08fc6ccp-8; 0x1.6e8a4c49afa17p-15
 3977; 0x1.3435e7988014p-8; 0x1.70ee54b1de091p-15
 3978; 0x1.22f65c09b887fp-8; 0x1.7254f5ea6c33dp-15
 3979; 0x1.23254d5b415e1p-8; 0x1.6e76f87c4a75cp-15
 3980; 0x1.43321da342d48p-8; 0x1.7cd59c31d7f1fp-15
 3981; 0x1.ef51ba9067ca5p-8; 0x1.6ded881d093fp-15
 3982; 0x1.303dc69b409eep-9; 0x1.6da25ea8f1952p-15
 3983; 0x1.760b1f17f33bcp-9; 0x1.715bda3dc600ap-15
 3984; 0x1.8d6cee1d8803dp-10; 0x1.7103ce40c0399p-15
