algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;hi_n5000-47-s442730424c3637543.ukp;1;0.0382491;0.05;60008;188807540;
mgreendp;hi_n5000-48-s888315654c8258588.ukp;1;0.0374402;0.05;81092;429976368;
mgreendp;hi_n5000-49-s147981886c5197266.ukp;1;0.0474486;0.06;84540;270536097;
mgreendp;hi_n5000-4-s182130978c7957284.ukp;1;0.041528;0.06;78236;414623660;
mgreendp;hi_n5000-5-s554525798c945504.ukp;1;0.0343673;0.05;17964;48262821;
mgreendp;hi_n5000-6-s398797429c3023224.ukp;1;0.0375547;0.05;50444;156650146;
mgreendp;hi_n5000-7-s586106970c7129097.ukp;1;0.0538931;0.07;114528;371087027;
mgreendp;hi_n5000-8-s67683560c6701143.ukp;1;0.0468547;0.06;107952;347542734;
mgreendp;hi_n5000-9-s915258292c5081854.ukp;1;0.0426565;0.06;82540;263542966;
mgreendp;nsds2_n20000wmin20000-0-s155213243c1596642.ukp;1;0.772916;0.81;28700;2006754;
mgreendp;nsds2_n20000wmin20000-10-s260379653c1491928.ukp;1;0.932166;0.98;27064;1864827;
mgreendp;nsds2_n20000wmin20000-11-s577782098c1871029.ukp;1;1.01432;1.06;33184;2360563;
mgreendp;nsds2_n20000wmin20000-12-s774727805c1448211.ukp;1;0.623325;0.67;26320;1814348;
mgreendp;nsds2_n20000wmin20000-13-s273864349c1072686.ukp;1;0.684206;0.73;20588;1346014;
mgreendp;nsds2_n20000wmin20000-14-s577520629c1195421.ukp;1;0.599572;0.64;22512;1488511;
mgreendp;nsds2_n20000wmin20000-15-s161344243c1467078.ukp;1;0.861429;0.90;26548;1850020;
mgreendp;nsds2_n20000wmin20000-16-s908468142c1466388.ukp;1;0.785387;0.83;26700;1841666;
mgreendp;nsds2_n20000wmin20000-17-s414892754c1568401.ukp;1;0.921114;0.96;28336;1969004;
mgreendp;nsds2_n20000wmin20000-18-s364656855c1284166.ukp;1;0.740174;0.78;23952;1603691;
mgreendp;nsds2_n20000wmin20000-19-s618866736c1596239.ukp;1;0.674549;0.72;28700;1998608;
mgreendp;nsds2_n20000wmin20000-1-s720843886c1669722.ukp;1;0.852789;0.90;29924;2096592;
mgreendp;nsds2_n20000wmin20000-2-s463795034c1768693.ukp;1;0.800651;0.84;31600;2226285;
mgreendp;nsds2_n20000wmin20000-3-s603562343c1357401.ukp;1;0.739441;0.78;24908;1693656;
