algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;hi_n5000-34-s467641010c7638994.ukp;1;0.053101;0.07;122452;396778261;
mgreendp;hi_n5000-35-s889293313c3962519.ukp;1;0.0395786;0.05;65204;205270069;
mgreendp;hi_n5000-36-s442208726c8093966.ukp;1;0.0441455;0.06;113096;421484538;
mgreendp;hi_n5000-37-s252959003c2884248.ukp;1;0.0314874;0.04;48316;149921553;
mgreendp;hi_n5000-38-s527753500c6354493.ukp;1;0.0489884;0.06;102492;330815624;
mgreendp;hi_n5000-39-s713413380c7875145.ukp;1;0.0539268;0.07;126248;409130491;
mgreendp;hi_n5000-3-s300958364c5172202.ukp;1;0.0328447;0.04;57224;269240887;
mgreendp;hi_n5000-40-s534548386c5024417.ukp;1;0.0423863;0.06;81776;261426692;
mgreendp;hi_n5000-41-s262685617c6678450.ukp;1;0.0458115;0.06;107560;346660818;
mgreendp;hi_n5000-42-s261146317c3877296.ukp;1;0.044582;0.06;63644;201216923;
mgreendp;hi_n5000-43-s325989053c5628220.ukp;1;0.0417507;0.06;90916;292395690;
mgreendp;hi_n5000-44-s539788685c2014515.ukp;1;0.0305052;0.04;34648;103664827;
mgreendp;hi_n5000-45-s19378828c1766445.ukp;1;0.033532;0.05;30848;91933252;
mgreendp;hi_n5000-46-s956143877c3579055.ukp;1;0.0430123;0.06;59004;185524952;
mgreendp;hi_n5000-47-s442730424c3637543.ukp;1;0.0381348;0.05;59980;188807540;
mgreendp;hi_n5000-48-s888315654c8258588.ukp;1;0.0343085;0.04;81772;429976368;
mgreendp;hi_n5000-49-s147981886c5197266.ukp;1;0.0442383;0.06;84348;270536097;
mgreendp;hi_n5000-4-s182130978c7957284.ukp;1;0.0373748;0.05;78676;414623660;
mgreendp;hi_n5000-5-s554525798c945504.ukp;1;0.0328732;0.05;18000;48262821;
mgreendp;hi_n5000-6-s398797429c3023224.ukp;1;0.0360178;0.05;50360;156650146;
mgreendp;hi_n5000-7-s586106970c7129097.ukp;1;0.0520349;0.07;114492;371087027;
mgreendp;hi_n5000-8-s67683560c6701143.ukp;1;0.0443106;0.05;107856;347542734;
mgreendp;hi_n5000-9-s915258292c5081854.ukp;1;0.0407818;0.05;82588;263542966;
mgreendp;nsds2_n20000wmin20000-0-s155213243c1596642.ukp;1;0.726278;0.77;28652;2006754;
mgreendp;nsds2_n20000wmin20000-10-s260379653c1491928.ukp;1;0.868798;0.91;27060;1864827;
mgreendp;nsds2_n20000wmin20000-11-s577782098c1871029.ukp;1;0.95165;1.00;32804;2360563;
mgreendp;nsds2_n20000wmin20000-12-s774727805c1448211.ukp;1;0.614692;0.65;26388;1814348;
mgreendp;nsds2_n20000wmin20000-13-s273864349c1072686.ukp;1;0.702817;0.75;20456;1346014;
mgreendp;nsds2_n20000wmin20000-14-s577520629c1195421.ukp;1;0.558392;0.60;22316;1488511;
mgreendp;nsds2_n20000wmin20000-15-s161344243c1467078.ukp;1;0.813256;0.86;26628;1850020;
mgreendp;nsds2_n20000wmin20000-16-s908468142c1466388.ukp;1;0.728322;0.77;26564;1841666;
mgreendp;nsds2_n20000wmin20000-17-s414892754c1568401.ukp;1;0.867392;0.91;28192;1969004;
mgreendp;nsds2_n20000wmin20000-18-s364656855c1284166.ukp;1;0.704963;0.75;23672;1603691;
mgreendp;nsds2_n20000wmin20000-19-s618866736c1596239.ukp;1;0.630418;0.68;28636;1998608;
mgreendp;nsds2_n20000wmin20000-1-s720843886c1669722.ukp;1;0.800082;0.84;29920;2096592;
mgreendp;nsds2_n20000wmin20000-2-s463795034c1768693.ukp;1;0.744673;0.79;31340;2226285;
mgreendp;nsds2_n20000wmin20000-3-s603562343c1357401.ukp;1;0.689832;0.73;24736;1693656;
mgreendp;nsds2_n20000wmin20000-4-s135458708c1496815.ukp;1;0.763604;0.81;27116;1885232;
mgreendp;nsds2_n20000wmin20000-5-s999292130c1450970.ukp;1;0.706491;0.75;26280;1814060;
mgreendp;nsds2_n20000wmin20000-6-s351997719c1967033.ukp;1;0.961323;1.01;34540;2497802;
mgreendp;nsds2_n20000wmin20000-7-s451986827c1874407.ukp;1;0.90865;0.95;33148;2366407;
mgreendp;nsds2_n20000wmin20000-8-s855531081c1974905.ukp;1;0.490756;0.54;34392;2496031;
mgreendp;nsds2_n20000wmin20000-9-s684448574c1154184.ukp;1;0.616518;0.66;21856;1450131;
mgreendp;nsds2_n20000wmin50000-0-s155213243c1302296.ukp;1;0.657525;0.70;23976;1669053;
mgreendp;nsds2_n20000wmin50000-10-s260379653c1619961.ukp;1;0.877389;0.92;28980;2069703;
mgreendp;nsds2_n20000wmin50000-11-s577782098c1816375.ukp;1;0.969999;1.01;31892;2341478;
mgreendp;nsds2_n20000wmin50000-12-s774727805c1128316.ukp;1;0.41111;0.45;21140;1438367;
mgreendp;nsds2_n20000wmin50000-13-s273864349c1640559.ukp;1;0.806179;0.85;29080;2106506;
mgreendp;nsds2_n20000wmin50000-14-s577520629c1757564.ukp;1;0.84681;0.89;31008;2237483;
mgreendp;nsds2_n20000wmin50000-15-s161344243c1048427.ukp;1;0.571709;0.61;20008;1343116;
mgreendp;nsds2_n20000wmin50000-16-s908468142c1790699.ukp;1;0.845418;0.89;31532;2302699;
mgreendp;nsds2_n20000wmin50000-17-s414892754c1072316.ukp;1;0.605061;0.64;20164;1369353;
mgreendp;nsds2_n20000wmin50000-18-s364656855c1288769.ukp;1;0.657999;0.70;23548;1640815;
mgreendp;nsds2_n20000wmin50000-19-s618866736c1081259.ukp;1;0.451697;0.50;20440;1375802;
mgreendp;nsds2_n20000wmin50000-1-s720843886c1817994.ukp;1;0.856268;0.89;31788;2335425;
mgreendp;nsds2_n20000wmin50000-2-s463795034c1376516.ukp;1;0.687348;0.72;25116;1765896;
mgreendp;nsds2_n20000wmin50000-3-s603562343c1262362.ukp;1;0.605618;0.65;23300;1605500;
mgreendp;nsds2_n20000wmin50000-4-s135458708c1411727.ukp;1;0.818778;0.86;25528;1815354;
mgreendp;nsds2_n20000wmin50000-5-s999292130c1905302.ukp;1;0.807718;0.85;33128;2435710;
mgreendp;nsds2_n20000wmin50000-6-s351997719c1411906.ukp;1;0.944583;0.99;25560;1828906;
mgreendp;nsds2_n20000wmin50000-7-s451986827c1701716.ukp;1;0.986966;1.02;30216;2192650;
mgreendp;nsds2_n20000wmin50000-8-s855531081c1465391.ukp;1;1.01335;1.05;26288;1878777;
mgreendp;nsds2_n20000wmin50000-9-s684448574c1544915.ukp;1;0.743353;0.79;27692;1986391;
mgreendp;nsds2_n50000wmin20000-0-s155213243c1921419.ukp;1;5.87064;5.97;34796;5785685;
mgreendp;nsds2_n50000wmin20000-10-s260379653c1879272.ukp;1;5.62751;5.73;34324;5659819;
mgreendp;nsds2_n50000wmin20000-11-s577782098c1718268.ukp;1;5.93762;6.04;31696;5192016;
mgreendp;nsds2_n50000wmin20000-12-s774727805c1737310.ukp;1;5.53856;5.64;32024;5266508;
mgreendp;nsds2_n50000wmin20000-13-s273864349c1759284.ukp;1;5.43176;5.53;32260;5309486;
mgreendp;nsds2_n50000wmin20000-14-s577520629c1493710.ukp;1;5.07126;5.17;28092;4507855;
mgreendp;nsds2_n50000wmin20000-15-s161344243c1346441.ukp;1;5.01415;5.11;25840;4047634;
mgreendp;nsds2_n50000wmin20000-16-s908468142c1516079.ukp;1;5.91186;6.01;28556;4576635;
mgreendp;nsds2_n50000wmin20000-17-s414892754c1296479.ukp;1;4.76657;4.86;25112;3906383;
mgreendp;nsds2_n50000wmin20000-18-s364656855c1564883.ukp;1;5.49788;5.59;29260;4713341;
mgreendp;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;1;5.11237;5.21;27928;4420307;
mgreendp;nsds2_n50000wmin20000-1-s720843886c1219357.ukp;1;4.36216;4.46;23992;3671202;
mgreendp;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;1;5.07188;5.18;27728;4387033;
mgreendp;nsds2_n50000wmin20000-3-s603562343c1357468.ukp;1;4.66401;4.76;26172;4091479;
mgreendp;nsds2_n50000wmin20000-4-s135458708c1922678.ukp;1;5.53992;5.64;34896;5809649;
mgreendp;nsds2_n50000wmin20000-5-s999292130c1645290.ukp;1;5.08838;5.19;30792;4974999;
mgreendp;nsds2_n50000wmin20000-6-s351997719c1668209.ukp;1;5.37392;5.47;30848;5036221;
mgreendp;nsds2_n50000wmin20000-7-s451986827c1683740.ukp;1;5.13202;5.24;31096;5088917;
mgreendp;nsds2_n50000wmin20000-8-s855531081c1791319.ukp;1;5.78442;5.89;32760;5409208;
mgreendp;nsds2_n50000wmin20000-9-s684448574c1772748.ukp;1;5.77879;5.87;32592;5370245;
mgreendp;nsds2_n50000wmin50000-0-s155213243c1070927.ukp;1;2.47166;2.57;21432;3186893;
mgreendp;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;1;4.03592;4.14;28432;4560690;
mgreendp;nsds2_n50000wmin50000-11-s577782098c1211849.ukp;1;3.62097;3.72;23640;3607834;
mgreendp;nsds2_n50000wmin50000-12-s774727805c1638836.ukp;1;4.09705;4.20;30312;4959578;
mgreendp;nsds2_n50000wmin50000-13-s273864349c1970782.ukp;1;4.07364;4.18;35296;5989405;
mgreendp;nsds2_n50000wmin50000-14-s577520629c1811012.ukp;1;4.43425;4.53;32904;5490122;
